ar_id,doc_type,suggested_title,confidence,rule_id
0000522681,Statement,Trifecta Statement — APS RX 2021-12-22,0.93,TRIFECTA_STMT
0000522683,Statement,Trifecta Statement — Arthur Walsh - JS 2021-12-22,0.93,TRIFECTA_STMT
0000522685,Statement,Trifecta Statement — BF - Persistency 2021-12-22,0.93,TRIFECTA_STMT
0000522687,Statement,Trifecta Statement — CHI 2021-12-22,0.93,TRIFECTA_STMT
0000522689,Statement,Trifecta Statement — E123 2021-12-22,0.93,TRIFECTA_STMT
0000522691,Statement,Trifecta Statement — E123 TPA Fee 2021-12-22,0.93,TRIFECTA_STMT
0000522693,Statement,Trifecta Statement — EMA 2021-12-22,0.93,TRIFECTA_STMT
0000522695,Statement,Trifecta Statement — FMA/WNIC TPA Fee 2021-12-22,0.93,TRIFECTA_STMT
0000522697,Statement,Trifecta Statement — Genesis Solutions LLC 2021-12-22,0.93,TRIFECTA_STMT
0000522699,Statement,Trifecta Statement — HC2U/FMA 2021-12-22,0.93,TRIFECTA_STMT
0000522700,Statement,Trifecta Statement — HIC PMPM 2021-12-22,0.93,TRIFECTA_STMT
0000522703,Statement,Trifecta Statement — Inova TPA Fee 2021-12-22,0.93,TRIFECTA_STMT
0000522704,Statement,Trifecta Statement — INSURANCE CARE NOW LLC 2021-12-22,0.93,TRIFECTA_STMT
0000522706,Statement,Trifecta Statement — Merchant Fee 2021-12-22,0.93,TRIFECTA_STMT
0000522709,Statement,Trifecta Statement — NBBI 2021-12-22,0.93,TRIFECTA_STMT
0000522711,Statement,Trifecta Statement — Planstin Administration 2021-12-22,0.93,TRIFECTA_STMT
0000522713,Statement,Trifecta Statement — Robert Sturchio 2021-12-22,0.93,TRIFECTA_STMT
0000522715,Statement,Trifecta Statement — SEGURO 2021-12-22,0.93,TRIFECTA_STMT
0000522717,Statement,Trifecta Statement — Seguro CS 2021-12-22,0.93,TRIFECTA_STMT
0000522719,Statement,Trifecta Statement — SK Service Fee 2021-12-22,0.93,TRIFECTA_STMT
0000522721,Statement,Trifecta Statement — Trifecta PMPM 2021-12-22,0.93,TRIFECTA_STMT
0000522726,Statement,Trifecta Statement — AFEUSA 2021-12-23,0.93,TRIFECTA_STMT
0000522727,Statement,Trifecta Statement — Alan Redmond - HIC 2021-12-23,0.93,TRIFECTA_STMT
0000522730,Statement,Trifecta Statement — APS RX 2021-12-23,0.93,TRIFECTA_STMT
0000522735,Statement,Trifecta Statement — Arthur Walsh - JS 2021-12-23,0.93,TRIFECTA_STMT
0000522739,Statement,Trifecta Statement — BF - Persistency 2021-12-23,0.93,TRIFECTA_STMT
0000522746,Statement,Trifecta Statement — CHI 2021-12-23,0.93,TRIFECTA_STMT
0000522755,Statement,Trifecta Statement — E123 2021-12-23,0.93,TRIFECTA_STMT
0000522765,Statement,Trifecta Statement — E123 TPA Fee 2021-12-23,0.93,TRIFECTA_STMT
0000522771,Statement,Trifecta Statement — EMA 2021-12-23,0.93,TRIFECTA_STMT
0000522773,Statement,Trifecta Statement — FMA/WNIC TPA Fee 2021-12-23,0.93,TRIFECTA_STMT
0000522774,Statement,Trifecta Statement — Genesis Solutions LLC 2021-12-23,0.93,TRIFECTA_STMT
0000522776,Statement,Trifecta Statement — HC2U/FMA 2021-12-23,0.93,TRIFECTA_STMT
0000522781,Statement,Trifecta Statement — HIC PMPM 2021-12-23,0.93,TRIFECTA_STMT
0000522805,Statement,Trifecta Statement — Inova TPA Fee 2021-12-23,0.93,TRIFECTA_STMT
0000522807,Statement,Trifecta Statement — INSURANCE CARE NOW LLC 2021-12-23,0.93,TRIFECTA_STMT
0000522811,Statement,Trifecta Statement — Merchant Fee 2021-12-23,0.93,TRIFECTA_STMT
0000522848,Statement,Trifecta Statement — NBBI 2021-12-23,0.93,TRIFECTA_STMT
0000522858,Statement,Trifecta Statement — Planstin Administration 2021-12-23,0.93,TRIFECTA_STMT
0000522864,Statement,Trifecta Statement — Robert Sturchio 2021-12-23,0.93,TRIFECTA_STMT
0000522867,Statement,Trifecta Statement — SEGURO 2021-12-23,0.93,TRIFECTA_STMT
0000522884,Statement,Trifecta Statement — Seguro CS 2021-12-23,0.93,TRIFECTA_STMT
0000522888,Statement,Trifecta Statement — SK Service Fee 2021-12-23,0.93,TRIFECTA_STMT
0000522896,Statement,Trifecta Statement — Trifecta PMPM 2021-12-23,0.93,TRIFECTA_STMT
0000522911,Statement,Trifecta Statement — Advocacy 2021-12-23,0.93,TRIFECTA_STMT
0000522913,Statement,Trifecta Statement — Alan Override 2021-12-23,0.93,TRIFECTA_STMT
0000522916,Statement,Trifecta Statement — APS RX 2021-12-23,0.93,TRIFECTA_STMT
0000522918,Statement,Trifecta Statement — BWA 2021-12-23,0.93,TRIFECTA_STMT
0000522920,Statement,Trifecta Statement — Calstar 2021-12-23,0.93,TRIFECTA_STMT
0000522923,Statement,Trifecta Statement — CHI 2021-12-23,0.93,TRIFECTA_STMT
0000522925,Statement,Trifecta Statement — Compass 2021-12-23,0.93,TRIFECTA_STMT
0000522928,PDF (image-only/unreadable),Unreadable Image-Only PDF (garbled text),0.80,IMAGE_ONLY_GARBAGE
0000522931,Statement,Trifecta Statement — EMA Association Fee 2021-12-23,0.93,TRIFECTA_STMT
0000522933,Statement,Trifecta Statement — HIC Override 2021-12-23,0.93,TRIFECTA_STMT
0000522935,Statement,Trifecta Statement — HIC PMPM 2021-12-23,0.93,TRIFECTA_STMT
0000522937,Statement,Trifecta Statement — HMG Agency 2021-12-23,0.93,TRIFECTA_STMT
0000522939,Statement,Trifecta Statement — Inova 2021-12-23,0.93,TRIFECTA_STMT
0000522942,Statement,Trifecta Statement — Inova Referral 2021-12-23,0.93,TRIFECTA_STMT
0000522944,Statement,Trifecta Statement — Inova TPA Fee 2021-12-23,0.93,TRIFECTA_STMT
0000522947,Statement,Trifecta Statement — INSURANCE CARE NOW LLC 2021-12-23,0.93,TRIFECTA_STMT
0000522950,Statement,Trifecta Statement — Merchant Fee 2021-12-23,0.93,TRIFECTA_STMT
0000522954,Statement,Trifecta Statement — MTM 2021-12-23,0.93,TRIFECTA_STMT
0000522956,Statement,Trifecta Statement — Planstin Administration 2021-12-23,0.93,TRIFECTA_STMT
0000522958,Statement,Trifecta Statement — Quick Health 2021-12-23,0.93,TRIFECTA_STMT
0000522961,Statement,Trifecta Statement — SEGURO 2021-12-23,0.93,TRIFECTA_STMT
0000522964,Statement,Trifecta Statement — Seguro CS 2021-12-23,0.93,TRIFECTA_STMT
0000522967,Statement,Trifecta Statement — SK Service Fee 2021-12-23,0.93,TRIFECTA_STMT
0000522970,Statement,Trifecta Statement — Trifecta PMPM 2021-12-23,0.93,TRIFECTA_STMT
0000522973,Statement,Trifecta Statement — Zion Health 2021-12-23,0.93,TRIFECTA_STMT
0000522978,Statement,Trifecta Statement — Advocacy 2021-12-28,0.93,TRIFECTA_STMT
0000522980,Statement,Trifecta Statement — Alan Override 2021-12-28,0.93,TRIFECTA_STMT
0000522993,Statement,Trifecta Statement — APS RX 2021-12-28,0.93,TRIFECTA_STMT
0000522995,Statement,Trifecta Statement — BWA 2021-12-28,0.93,TRIFECTA_STMT
0000522997,Statement,Trifecta Statement — Calstar 2021-12-28,0.93,TRIFECTA_STMT
0000523003,Statement,Trifecta Statement — CHI 2021-12-28,0.93,TRIFECTA_STMT
0000523011,Statement,Trifecta Statement — Compass 2021-12-28,0.93,TRIFECTA_STMT
0000523016,PDF (image-only/unreadable),Unreadable Image-Only PDF (garbled text),0.80,IMAGE_ONLY_GARBAGE
0000523027,Statement,Trifecta Statement — EMA Association Fee 2021-12-28,0.93,TRIFECTA_STMT
0000523032,Statement,Trifecta Statement — HIC Override 2021-12-28,0.93,TRIFECTA_STMT
0000523037,Statement,Trifecta Statement — HIC PMPM 2021-12-28,0.93,TRIFECTA_STMT
0000523046,Statement,Trifecta Statement — HMG Agency 2021-12-28,0.93,TRIFECTA_STMT
0000523051,Statement,Trifecta Statement — Inova 2021-12-28,0.93,TRIFECTA_STMT
0000523063,Statement,Trifecta Statement — Inova Referral 2021-12-28,0.93,TRIFECTA_STMT
0000523065,Statement,Trifecta Statement — Inova TPA Fee 2021-12-28,0.93,TRIFECTA_STMT
0000523071,Statement,Trifecta Statement — INSURANCE CARE NOW LLC 2021-12-28,0.93,TRIFECTA_STMT
0000523081,Statement,Trifecta Statement — Liberty Carrier Net Rates 2021-12-28,0.93,TRIFECTA_STMT
0000523083,Statement,Trifecta Statement — Merchant Fee 2021-12-28,0.93,TRIFECTA_STMT
0000523108,Statement,Trifecta Statement — MTM 2021-12-28,0.93,TRIFECTA_STMT
0000523110,Statement,Trifecta Statement — Planstin Administration 2021-12-28,0.93,TRIFECTA_STMT
0000523120,Statement,Trifecta Statement — Quick Health 2021-12-28,0.93,TRIFECTA_STMT
0000523136,Statement,Trifecta Statement — SEGURO 2021-12-28,0.93,TRIFECTA_STMT
0000523148,Statement,Trifecta Statement — Seguro CS 2021-12-28,0.93,TRIFECTA_STMT
0000523159,Statement,Trifecta Statement — SK Service Fee 2021-12-28,0.93,TRIFECTA_STMT
0000523164,Statement,Trifecta Statement — Trifecta PMPM 2021-12-28,0.93,TRIFECTA_STMT
0000523175,Statement,Trifecta Statement — Zion Health 2021-12-28,0.93,TRIFECTA_STMT
0000523177,Statement,Trifecta Statement — Alan Redmond - HIC 2021-12-28,0.93,TRIFECTA_STMT
0000523179,Statement,Trifecta Statement — APS RX 2021-12-28,0.93,TRIFECTA_STMT
0000523181,Statement,Trifecta Statement — Arthur Walsh - JS 2021-12-28,0.93,TRIFECTA_STMT
0000523183,Statement,Trifecta Statement — BF - Persistency 2021-12-28,0.93,TRIFECTA_STMT
0000523185,Statement,Trifecta Statement — CHI 2021-12-28,0.93,TRIFECTA_STMT
0000523187,Statement,Trifecta Statement — E123 2021-12-28,0.93,TRIFECTA_STMT
0000523189,Statement,Trifecta Statement — E123 TPA Fee 2021-12-28,0.93,TRIFECTA_STMT
0000523191,Statement,Trifecta Statement — HC2U/FMA 2021-12-28,0.93,TRIFECTA_STMT
0000523192,Statement,Trifecta Statement — HIC PMPM 2021-12-28,0.93,TRIFECTA_STMT
0000523194,Statement,Trifecta Statement — INSURANCE CARE NOW LLC 2021-12-28,0.93,TRIFECTA_STMT
0000523196,Statement,Trifecta Statement — Merchant Fee 2021-12-28,0.93,TRIFECTA_STMT
0000523199,Statement,Trifecta Statement — NBBI 2021-12-28,0.93,TRIFECTA_STMT
0000523201,Statement,Trifecta Statement — Planstin Administration 2021-12-28,0.93,TRIFECTA_STMT
0000523203,Statement,Trifecta Statement — Robert Sturchio 2021-12-28,0.93,TRIFECTA_STMT
0000523205,Statement,Trifecta Statement — SEGURO 2021-12-28,0.93,TRIFECTA_STMT
0000523207,Statement,Trifecta Statement — Seguro CS 2021-12-28,0.93,TRIFECTA_STMT
0000523209,Statement,Trifecta Statement — SK Service Fee 2021-12-28,0.93,TRIFECTA_STMT
0000523211,Statement,Trifecta Statement — Trifecta PMPM 2021-12-28,0.93,TRIFECTA_STMT
0000523217,Statement,Trifecta Statement — Advocacy 2021-12-29,0.93,TRIFECTA_STMT
0000523219,Statement,Trifecta Statement — Alan Override 2021-12-29,0.93,TRIFECTA_STMT
0000523222,Statement,Trifecta Statement — APS RX 2021-12-29,0.93,TRIFECTA_STMT
0000523224,Statement,Trifecta Statement — BWA 2021-12-29,0.93,TRIFECTA_STMT
0000523226,Statement,Trifecta Statement — Calstar 2021-12-29,0.93,TRIFECTA_STMT
0000523228,Statement,Trifecta Statement — CHI 2021-12-29,0.93,TRIFECTA_STMT
0000523230,Statement,Trifecta Statement — Compass 2021-12-29,0.93,TRIFECTA_STMT
0000523232,PDF (image-only/unreadable),Unreadable Image-Only PDF (garbled text),0.80,IMAGE_ONLY_GARBAGE
0000523234,Statement,Trifecta Statement — EMA Association Fee 2021-12-29,0.93,TRIFECTA_STMT
0000523236,Statement,Trifecta Statement — HIC Override 2021-12-29,0.93,TRIFECTA_STMT
0000523238,Statement,Trifecta Statement — HIC PMPM 2021-12-29,0.93,TRIFECTA_STMT
0000523240,Statement,Trifecta Statement — HMG Agency 2021-12-29,0.93,TRIFECTA_STMT
0000523242,Statement,Trifecta Statement — Inova 2021-12-29,0.93,TRIFECTA_STMT
0000523245,Statement,Trifecta Statement — Inova Referral 2021-12-29,0.93,TRIFECTA_STMT
0000523247,Statement,Trifecta Statement — Inova TPA Fee 2021-12-29,0.93,TRIFECTA_STMT
0000523249,Statement,Trifecta Statement — INSURANCE CARE NOW LLC 2021-12-29,0.93,TRIFECTA_STMT
0000523252,Statement,Trifecta Statement — Liberty Carrier Net Rates 2021-12-29,0.93,TRIFECTA_STMT
0000523254,Statement,Trifecta Statement — Merchant Fee 2021-12-29,0.93,TRIFECTA_STMT
0000523257,Statement,Trifecta Statement — MTM 2021-12-29,0.93,TRIFECTA_STMT
0000523259,Statement,Trifecta Statement — Planstin Administration 2021-12-29,0.93,TRIFECTA_STMT
0000523261,Statement,Trifecta Statement — Quick Health 2021-12-29,0.93,TRIFECTA_STMT
0000523263,Statement,Trifecta Statement — SEGURO 2021-12-29,0.93,TRIFECTA_STMT
0000523266,Statement,Trifecta Statement — Seguro CS 2021-12-29,0.93,TRIFECTA_STMT
0000523268,Statement,Trifecta Statement — SK Service Fee 2021-12-29,0.93,TRIFECTA_STMT
0000523270,Statement,Trifecta Statement — Trifecta PMPM 2021-12-29,0.93,TRIFECTA_STMT
0000523272,Statement,Trifecta Statement — Zion Health 2021-12-29,0.93,TRIFECTA_STMT
0000523274,Statement,Trifecta Statement — AFEUSA 2021-12-29,0.93,TRIFECTA_STMT
0000523275,Statement,Trifecta Statement — Alan Redmond - HIC 2021-12-29,0.93,TRIFECTA_STMT
0000523277,Statement,Trifecta Statement — BF - Persistency 2021-12-29,0.93,TRIFECTA_STMT
0000523279,Statement,Trifecta Statement — CHI 2021-12-29,0.93,TRIFECTA_STMT
0000523281,Statement,Trifecta Statement — E123 2021-12-29,0.93,TRIFECTA_STMT
0000523283,Statement,Trifecta Statement — E123 TPA Fee 2021-12-29,0.93,TRIFECTA_STMT
0000523285,Statement,Trifecta Statement — EMA 2021-12-29,0.93,TRIFECTA_STMT
0000523287,Statement,Trifecta Statement — HC2U/FMA 2021-12-29,0.93,TRIFECTA_STMT
0000523289,Statement,Trifecta Statement — HIC PMPM 2021-12-29,0.93,TRIFECTA_STMT
0000523292,Statement,Trifecta Statement — Inova TPA Fee 2021-12-29,0.93,TRIFECTA_STMT
0000523294,Statement,Trifecta Statement — INSURANCE CARE NOW LLC 2021-12-29,0.93,TRIFECTA_STMT
0000523296,Statement,Trifecta Statement — Merchant Fee 2021-12-29,0.93,TRIFECTA_STMT
0000523299,Statement,Trifecta Statement — NBBI 2021-12-29,0.93,TRIFECTA_STMT
0000523301,Statement,Trifecta Statement — Planstin Administration 2021-12-29,0.93,TRIFECTA_STMT
0000523303,Statement,Trifecta Statement — Robert Sturchio 2021-12-29,0.93,TRIFECTA_STMT
0000523305,Statement,Trifecta Statement — SEGURO 2021-12-29,0.93,TRIFECTA_STMT
0000523307,Statement,Trifecta Statement — Seguro CS 2021-12-29,0.93,TRIFECTA_STMT
0000523309,Statement,Trifecta Statement — SK Service Fee 2021-12-29,0.93,TRIFECTA_STMT
0000523311,Statement,Trifecta Statement — Trifecta PMPM 2021-12-29,0.93,TRIFECTA_STMT
0000523317,Statement,Trifecta Statement — Advocacy 2022-01-04,0.93,TRIFECTA_STMT
0000523319,Statement,Trifecta Statement — Alan Override 2022-01-04,0.93,TRIFECTA_STMT
0000523326,Statement,Trifecta Statement — APS RX 2022-01-04,0.93,TRIFECTA_STMT
0000523328,Statement,Trifecta Statement — BWA 2022-01-04,0.93,TRIFECTA_STMT
0000523330,Statement,Trifecta Statement — Calstar 2022-01-04,0.93,TRIFECTA_STMT
0000523335,Statement,Trifecta Statement — CHI 2022-01-04,0.93,TRIFECTA_STMT
0000523338,Statement,Trifecta Statement — Compass 2022-01-04,0.93,TRIFECTA_STMT
0000523343,PDF (image-only/unreadable),Unreadable Image-Only PDF (garbled text),0.80,IMAGE_ONLY_GARBAGE
0000523349,Statement,Trifecta Statement — EMA Association Fee 2022-01-04,0.93,TRIFECTA_STMT
0000523353,Statement,Trifecta Statement — HIC Override 2022-01-04,0.93,TRIFECTA_STMT
0000523357,Statement,Trifecta Statement — HIC PMPM 2022-01-04,0.93,TRIFECTA_STMT
0000523361,Statement,Trifecta Statement — HMG Agency 2022-01-04,0.93,TRIFECTA_STMT
0000523365,Statement,Trifecta Statement — Inova 2022-01-04,0.93,TRIFECTA_STMT
0000523372,Statement,Trifecta Statement — Inova Referral 2022-01-04,0.93,TRIFECTA_STMT
0000523374,Statement,Trifecta Statement — Inova TPA Fee 2022-01-04,0.93,TRIFECTA_STMT
0000523379,Statement,Trifecta Statement — INSURANCE CARE NOW LLC 2022-01-04,0.93,TRIFECTA_STMT
0000523386,Statement,Trifecta Statement — Liberty Carrier Net Rates 2022-01-04,0.93,TRIFECTA_STMT
0000523388,Statement,Trifecta Statement — Merchant Fee 2022-01-04,0.93,TRIFECTA_STMT
0000523397,Statement,Trifecta Statement — MTM 2022-01-04,0.93,TRIFECTA_STMT
0000523399,Statement,Trifecta Statement — Planstin Administration 2022-01-04,0.93,TRIFECTA_STMT
0000523403,Statement,Trifecta Statement — Quick Health 2022-01-04,0.93,TRIFECTA_STMT
0000523409,Statement,Trifecta Statement — SEGURO 2022-01-04,0.93,TRIFECTA_STMT
0000523416,Statement,Trifecta Statement — Seguro CS 2022-01-04,0.93,TRIFECTA_STMT
0000523422,Statement,Trifecta Statement — SK Service Fee 2022-01-04,0.93,TRIFECTA_STMT
0000523427,Statement,Trifecta Statement — Trifecta PMPM 2022-01-04,0.93,TRIFECTA_STMT
0000523433,Statement,Trifecta Statement — Zion Health 2022-01-04,0.93,TRIFECTA_STMT
0000523435,Statement,Trifecta Statement — Alan Redmond - HIC 2022-01-04,0.93,TRIFECTA_STMT
0000523437,Statement,Trifecta Statement — APS RX 2022-01-04,0.93,TRIFECTA_STMT
0000523439,Statement,Trifecta Statement — Arthur Walsh - JS 2022-01-04,0.93,TRIFECTA_STMT
0000523441,Statement,Trifecta Statement — BF - Persistency 2022-01-04,0.93,TRIFECTA_STMT
0000523443,Statement,Trifecta Statement — CHI 2022-01-04,0.93,TRIFECTA_STMT
0000523446,Statement,Trifecta Statement — E123 2022-01-04,0.93,TRIFECTA_STMT
0000523449,Statement,Trifecta Statement — E123 TPA Fee 2022-01-04,0.93,TRIFECTA_STMT
0000523452,Statement,Trifecta Statement — EMA 2022-01-04,0.93,TRIFECTA_STMT
0000523454,Statement,Trifecta Statement — HC2U/FMA 2022-01-04,0.93,TRIFECTA_STMT
0000523456,Statement,Trifecta Statement — HIC PMPM 2022-01-04,0.93,TRIFECTA_STMT
0000523460,Statement,Trifecta Statement — Inova TPA Fee 2022-01-04,0.93,TRIFECTA_STMT
0000523462,Statement,Trifecta Statement — INSURANCE CARE NOW LLC 2022-01-04,0.93,TRIFECTA_STMT
0000523464,Statement,Trifecta Statement — Merchant Fee 2022-01-04,0.93,TRIFECTA_STMT
0000523469,Statement,Trifecta Statement — NBBI 2022-01-04,0.93,TRIFECTA_STMT
0000523471,Statement,Trifecta Statement — Planstin Administration 2022-01-04,0.93,TRIFECTA_STMT
0000523474,Statement,Trifecta Statement — Robert Sturchio 2022-01-04,0.93,TRIFECTA_STMT
0000523476,Statement,Trifecta Statement — SEGURO 2022-01-04,0.93,TRIFECTA_STMT
0000523479,Statement,Trifecta Statement — Seguro CS 2022-01-04,0.93,TRIFECTA_STMT
0000523482,Statement,Trifecta Statement — SK Service Fee 2022-01-04,0.93,TRIFECTA_STMT
0000523484,Statement,Trifecta Statement — Trifecta PMPM 2022-01-04,0.93,TRIFECTA_STMT
0000523489,Statement,Trifecta Statement — Advocacy 2022-01-05,0.93,TRIFECTA_STMT
0000523491,Statement,Trifecta Statement — Alan Override 2022-01-05,0.93,TRIFECTA_STMT
0000523497,Statement,Trifecta Statement — APS RX 2022-01-05,0.93,TRIFECTA_STMT
0000523499,Statement,Trifecta Statement — BWA 2022-01-05,0.93,TRIFECTA_STMT
0000523501,Statement,Trifecta Statement — Calstar 2022-01-05,0.93,TRIFECTA_STMT
0000523506,Statement,Trifecta Statement — CHI 2022-01-05,0.93,TRIFECTA_STMT
0000523509,Statement,Trifecta Statement — Compass 2022-01-05,0.93,TRIFECTA_STMT
0000523514,PDF (image-only/unreadable),Unreadable Image-Only PDF (garbled text),0.80,IMAGE_ONLY_GARBAGE
0000523520,Statement,Trifecta Statement — EMA Association Fee 2022-01-05,0.93,TRIFECTA_STMT
0000523525,Statement,Trifecta Statement — HIC Override 2022-01-05,0.93,TRIFECTA_STMT
0000523530,Statement,Trifecta Statement — HIC PMPM 2022-01-05,0.93,TRIFECTA_STMT
0000523533,Statement,Trifecta Statement — HMG Agency 2022-01-05,0.93,TRIFECTA_STMT
0000523536,Statement,Trifecta Statement — Inova 2022-01-05,0.93,TRIFECTA_STMT
0000523542,Statement,Trifecta Statement — Inova Referral 2022-01-05,0.93,TRIFECTA_STMT
0000523544,Statement,Trifecta Statement — Inova TPA Fee 2022-01-05,0.93,TRIFECTA_STMT
0000523549,Statement,Trifecta Statement — INSURANCE CARE NOW LLC 2022-01-05,0.93,TRIFECTA_STMT
0000523554,Statement,Trifecta Statement — Liberty Carrier Net Rates 2022-01-05,0.93,TRIFECTA_STMT
0000523556,Statement,Trifecta Statement — Merchant Fee 2022-01-05,0.93,TRIFECTA_STMT
0000523563,Statement,Trifecta Statement — MTM 2022-01-05,0.93,TRIFECTA_STMT
0000523565,Statement,Trifecta Statement — NBBI 2022-01-05,0.93,TRIFECTA_STMT
0000523566,Statement,Trifecta Statement — Planstin Administration 2022-01-05,0.93,TRIFECTA_STMT
0000523569,Statement,Trifecta Statement — Quick Health 2022-01-05,0.93,TRIFECTA_STMT
0000523574,Statement,Trifecta Statement — SEGURO 2022-01-05,0.93,TRIFECTA_STMT
0000523581,Statement,Trifecta Statement — Seguro CS 2022-01-05,0.93,TRIFECTA_STMT
0000523587,Statement,Trifecta Statement — SK Service Fee 2022-01-05,0.93,TRIFECTA_STMT
0000523592,Statement,Trifecta Statement — Trifecta PMPM 2022-01-05,0.93,TRIFECTA_STMT
0000523598,Statement,Trifecta Statement — Zion Health 2022-01-05,0.93,TRIFECTA_STMT
0000523603,Statement,Trifecta Statement — AFEUSA 2022-01-06,0.93,TRIFECTA_STMT
0000523605,Statement,Trifecta Statement — Alan Redmond - HIC 2022-01-06,0.93,TRIFECTA_STMT
0000523607,Statement,Trifecta Statement — APS RX 2022-01-06,0.93,TRIFECTA_STMT
0000523609,Statement,Trifecta Statement — Arthur Walsh - JS 2022-01-06,0.93,TRIFECTA_STMT
0000523611,Statement,Trifecta Statement — BF - Persistency 2022-01-06,0.93,TRIFECTA_STMT
0000523613,Statement,Trifecta Statement — CHI 2022-01-06,0.93,TRIFECTA_STMT
0000523616,Statement,Trifecta Statement — E123 2022-01-06,0.93,TRIFECTA_STMT
0000523621,Statement,Trifecta Statement — E123 TPA Fee 2022-01-06,0.93,TRIFECTA_STMT
0000523625,Statement,Trifecta Statement — EMA 2022-01-06,0.93,TRIFECTA_STMT
0000523628,Statement,Trifecta Statement — FMA/WNIC TPA Fee 2022-01-06,0.93,TRIFECTA_STMT
0000523629,Statement,Trifecta Statement — Genesis Solutions LLC 2022-01-06,0.93,TRIFECTA_STMT
0000523631,Statement,Trifecta Statement — HC2U/FMA 2022-01-06,0.93,TRIFECTA_STMT
0000523633,Statement,Trifecta Statement — HIC PMPM 2022-01-06,0.93,TRIFECTA_STMT
0000523639,Statement,Trifecta Statement — Inova TPA Fee 2022-01-06,0.93,TRIFECTA_STMT
0000523642,Statement,Trifecta Statement — INSURANCE CARE NOW LLC 2022-01-06,0.93,TRIFECTA_STMT
0000523644,Statement,Trifecta Statement — Merchant Fee 2022-01-06,0.93,TRIFECTA_STMT
0000523651,Statement,Trifecta Statement — NBBI 2022-01-06,0.93,TRIFECTA_STMT
0000523653,Statement,Trifecta Statement — Planstin Administration 2022-01-06,0.93,TRIFECTA_STMT
0000523656,Statement,Trifecta Statement — Robert Sturchio 2022-01-06,0.93,TRIFECTA_STMT
0000523658,Statement,Trifecta Statement — SEGURO 2022-01-06,0.93,TRIFECTA_STMT
0000523664,Statement,Trifecta Statement — Seguro CS 2022-01-06,0.93,TRIFECTA_STMT
0000523668,Statement,Trifecta Statement — SK Service Fee 2022-01-06,0.93,TRIFECTA_STMT
0000523670,Statement,Trifecta Statement — Trifecta PMPM 2022-01-06,0.93,TRIFECTA_STMT
0000523677,Statement,Trifecta Statement — Advocacy 2022-01-06,0.93,TRIFECTA_STMT
0000523678,Statement,Trifecta Statement — Alan Override 2022-01-06,0.93,TRIFECTA_STMT
0000523681,Statement,Trifecta Statement — BWA 2022-01-06,0.93,TRIFECTA_STMT
0000523682,Statement,Trifecta Statement — Calstar 2022-01-06,0.93,TRIFECTA_STMT
0000523684,Statement,Trifecta Statement — CHI 2022-01-06,0.93,TRIFECTA_STMT
0000523686,Statement,Trifecta Statement — Compass 2022-01-06,0.93,TRIFECTA_STMT
0000523688,PDF (image-only/unreadable),Unreadable Image-Only PDF (garbled text),0.80,IMAGE_ONLY_GARBAGE
0000523691,Statement,Trifecta Statement — EMA Association Fee 2022-01-06,0.93,TRIFECTA_STMT
0000523693,Statement,Trifecta Statement — HIC Override 2022-01-06,0.93,TRIFECTA_STMT
0000523695,Statement,Trifecta Statement — HIC PMPM 2022-01-06,0.93,TRIFECTA_STMT
0000523697,Statement,Trifecta Statement — HMG Agency 2022-01-06,0.93,TRIFECTA_STMT
0000523700,Statement,Trifecta Statement — Inova 2022-01-06,0.93,TRIFECTA_STMT
0000523703,Statement,Trifecta Statement — Inova Referral 2022-01-06,0.93,TRIFECTA_STMT
0000523704,Statement,Trifecta Statement — Inova TPA Fee 2022-01-06,0.93,TRIFECTA_STMT
0000523706,Statement,Trifecta Statement — INSURANCE CARE NOW LLC 2022-01-06,0.93,TRIFECTA_STMT
0000523711,Statement,Trifecta Statement — Liberty Carrier Net Rates 2022-01-06,0.93,TRIFECTA_STMT
0000523713,Statement,Trifecta Statement — Merchant Fee 2022-01-06,0.93,TRIFECTA_STMT
0000523716,Statement,Trifecta Statement — MTM 2022-01-06,0.93,TRIFECTA_STMT
0000523717,Statement,Trifecta Statement — Planstin Administration 2022-01-06,0.93,TRIFECTA_STMT
0000523719,Statement,Trifecta Statement — Quick Health 2022-01-06,0.93,TRIFECTA_STMT
0000523722,Statement,Trifecta Statement — SEGURO 2022-01-06,0.93,TRIFECTA_STMT
0000523725,Statement,Trifecta Statement — Seguro CS 2022-01-06,0.93,TRIFECTA_STMT
0000523728,Statement,Trifecta Statement — SK Service Fee 2022-01-06,0.93,TRIFECTA_STMT
0000523730,Statement,Trifecta Statement — Trifecta PMPM 2022-01-06,0.93,TRIFECTA_STMT
0000523733,Statement,Trifecta Statement — Zion Health 2022-01-06,0.93,TRIFECTA_STMT
0000523738,Statement,Trifecta Statement — Advocacy 2022-01-07,0.93,TRIFECTA_STMT
0000523739,Statement,Trifecta Statement — Alan Override 2022-01-07,0.93,TRIFECTA_STMT
0000523741,Statement,Trifecta Statement — APS RX 2022-01-07,0.93,TRIFECTA_STMT
0000523743,Statement,Trifecta Statement — BWA 2022-01-07,0.93,TRIFECTA_STMT
0000523744,Statement,Trifecta Statement — Calstar 2022-01-07,0.93,TRIFECTA_STMT
0000523746,Statement,Trifecta Statement — CHI 2022-01-07,0.93,TRIFECTA_STMT
0000523748,Statement,Trifecta Statement — Compass 2022-01-07,0.93,TRIFECTA_STMT
